ID,Label,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
1777,0,0,0,1,1,0.943660,0.943726,0.000017,-0.000030,1.000000,1.000031,True,154432,77575,76843,0,71,463.7598
1778,4,4,4,1,1,0.808413,0.808411,0.000009,-0.000030,1.000000,1.000031,True,154106,77578,76514,0,71,462.7808
1779,3,3,3,1,1,0.968614,0.968689,0.000018,0.000200,1.000000,1.000000,True,152865,76864,75987,0,71,459.0541
1780,1,1,1,1,1,0.837840,0.837830,0.000017,-0.000030,1.000000,1.000031,True,151890,75497,76379,0,71,456.1261
1781,9,9,9,1,1,0.961971,0.962067,0.000022,0.000001,1.000000,1.000000,True,154402,76564,77824,0,71,463.6697
1782,8,8,8,1,1,0.930634,0.930634,0.000015,0.000001,1.000000,1.000000,True,153710,77053,76643,0,71,461.5916
1783,7,7,7,1,1,0.912902,0.912872,0.000015,0.000033,1.000000,0.999969,True,169120,91391,77715,0,71,507.8679
1784,7,7,7,1,1,0.944106,0.944122,0.000017,-0.000030,1.000000,1.000031,True,154708,76400,78294,0,71,464.5886
1785,1,1,1,1,1,0.956503,0.956512,0.000011,0.000003,1.000000,1.000000,True,172374,94099,78261,0,71,517.6396
1786,4,4,4,1,1,0.867478,0.867371,0.000037,0.000031,1.000000,0.999969,True,165948,77503,88431,0,71,498.3423
1787,9,9,9,1,1,0.978334,0.978455,0.000023,0.000219,1.000000,1.000061,True,151764,75575,76175,0,71,455.7477
1788,9,9,9,1,1,0.927435,0.927429,0.000017,0.000032,1.000000,0.999969,True,153225,76822,76389,0,71,460.1351
1789,3,3,3,1,1,0.551549,0.550262,0.000201,0.002016,1.000000,0.997986,True,153912,77254,76644,0,71,462.1982
1790,2,8,8,1,0,0.467573,0.466339,0.000177,0.001772,1.000000,0.998230,True,155139,77262,77863,0,71,465.8829
1791,1,1,1,1,1,0.936158,0.936127,0.000016,0.000031,1.000000,0.999969,True,153430,77092,76324,0,71,460.7508
1792,7,7,7,1,1,0.842749,0.842743,0.000010,0.000061,1.000000,0.999939,True,154595,77657,76924,0,71,464.2492
1793,9,9,9,1,1,0.987420,0.987518,0.000021,0.000355,1.000000,1.000000,True,152790,76509,76267,0,71,458.8288
1794,0,0,0,1,1,0.859647,0.859558,0.000032,-0.000030,1.000000,1.000031,True,153629,77272,76343,0,71,461.3483
1795,2,2,2,1,1,0.967526,0.967590,0.000013,-0.000030,1.000000,1.000031,True,166056,76853,89189,0,71,498.6667
1796,0,0,0,1,1,0.976308,0.976440,0.000026,-0.000030,1.000000,1.000031,True,153577,77091,76472,0,71,461.1922
1797,3,3,3,1,1,0.682364,0.682037,0.000068,0.000031,1.000000,0.999969,True,153478,76858,76606,0,71,460.8949
1798,3,3,3,1,1,0.971363,0.971405,0.000016,-0.000027,1.000000,1.000031,True,156727,79309,77404,0,71,470.6517
1799,7,7,7,1,1,0.962024,0.962158,0.000024,-0.000057,1.000000,1.000061,True,157272,78955,78303,0,71,472.2883
1800,6,6,6,1,1,0.825906,0.825806,0.000027,0.000000,1.000000,1.000000,True,152567,76311,76242,0,71,458.1592
1801,9,9,9,1,1,0.976624,0.976715,0.000021,0.000084,1.000000,1.000061,True,152660,76364,76282,0,71,458.4384
1802,2,2,2,1,1,0.934905,0.934937,0.000016,-0.000030,1.000000,1.000031,True,152741,76405,76322,0,71,458.6817
1803,3,3,3,1,1,0.967772,0.967896,0.000023,0.000444,1.000000,1.000031,True,152083,75714,76355,0,71,456.7057
1804,3,3,3,1,1,0.996270,0.996368,0.000017,0.000064,1.000000,1.000031,True,169227,77305,91908,0,71,508.1892
1805,7,7,7,1,1,0.955653,0.955627,0.000009,0.000000,1.000000,1.000000,True,153931,76730,77187,0,71,462.2553
1806,7,7,7,1,1,0.896607,0.896545,0.000022,-0.000030,1.000000,1.000031,True,153313,76630,76669,0,71,460.3994
1807,0,0,0,1,1,0.954830,0.954803,0.000009,-0.000000,1.000000,1.000000,True,178336,86862,91460,0,71,535.5435
1808,0,0,0,1,1,0.963103,0.963196,0.000022,0.000002,1.000000,1.000000,True,156714,79125,77575,0,71,470.6126
1809,7,7,7,1,1,0.504746,0.502441,0.000369,0.003700,1.000000,0.996307,True,152819,76719,76086,0,71,458.9159
1810,5,5,5,1,1,0.990982,0.991150,0.000029,0.000221,1.000000,1.000061,True,153463,77247,76202,0,71,460.8498
1811,2,2,2,1,1,0.778788,0.778503,0.000069,0.000062,1.000000,0.999939,True,152495,76442,76039,0,71,457.9429
1812,9,9,9,1,1,0.939083,0.939087,0.000011,0.000000,1.000000,1.000000,True,200734,89733,110987,0,71,602.8048
1813,8,8,8,1,1,0.848589,0.848480,0.000035,0.000000,1.000000,1.000000,True,155790,78736,77040,0,71,467.8378
1814,7,7,7,1,1,0.829140,0.828949,0.000054,-0.000030,1.000000,1.000031,True,152855,76144,76697,0,71,459.0240
1815,4,4,4,1,1,0.920612,0.920624,0.000023,-0.000030,1.000000,1.000031,True,153395,77567,75814,0,71,460.6456
1816,4,4,4,1,1,0.773792,0.773651,0.000031,0.000031,1.000000,0.999969,True,153783,76913,76856,0,71,461.8108
1817,2,2,2,1,1,0.965674,0.965759,0.000020,0.000267,1.000000,0.999969,True,155756,78068,77674,0,71,467.7357
1818,6,6,6,1,1,0.950138,0.950195,0.000019,-0.000027,1.000000,1.000031,True,153284,76911,76359,0,71,460.3123
1819,6,6,6,1,1,0.799777,0.799500,0.000057,0.000092,1.000000,0.999908,True,167576,89828,77734,0,71,503.2312
1820,1,1,1,1,1,0.901661,0.901550,0.000031,0.000033,1.000000,0.999969,True,154127,77206,76907,0,71,462.8438
1821,9,9,9,1,1,0.985099,0.985168,0.000017,0.000149,1.000000,0.999969,True,153345,76472,76859,0,71,460.4955
1822,6,6,6,1,1,0.375337,0.374054,0.000278,0.002781,1.000000,0.997223,True,153681,77185,76482,0,71,461.5045
1823,8,8,8,1,1,0.759464,0.759216,0.000051,0.000000,1.000000,1.000000,True,154235,76961,77260,0,71,463.1682
1824,2,2,2,1,1,0.959224,0.959320,0.000026,0.000432,1.000000,1.000031,True,152525,76319,76192,0,71,458.0330
1825,9,9,9,1,1,0.942283,0.942291,0.000018,0.000001,1.000000,1.000000,True,153077,76465,76598,0,71,459.6907
1826,0,0,0,1,1,0.960354,0.960388,0.000017,-0.000030,1.000000,1.000031,True,156378,78135,78229,0,71,469.6036
1827,8,8,8,1,1,0.969269,0.969330,0.000014,0.000000,1.000000,1.000000,True,154467,76729,77724,0,71,463.8649
1828,3,3,3,1,1,0.386489,0.384735,0.000424,0.004251,1.000000,0.995758,True,171340,94002,77324,0,71,514.5345
1829,1,1,1,1,1,0.883504,0.883423,0.000027,0.000000,1.000000,1.000000,True,152685,76348,76323,0,71,458.5135
1830,1,1,1,1,1,0.786971,0.786774,0.000047,0.000031,1.000000,0.999969,True,155060,78354,76692,0,71,465.6456
1831,6,6,6,1,1,0.932665,0.932648,0.000014,0.000002,1.000000,1.000000,True,153169,76665,76490,0,71,459.9670
1832,3,3,3,1,1,0.953449,0.953491,0.000013,0.000031,1.000000,0.999969,True,152879,76941,75924,0,71,459.0961
1833,5,5,5,1,1,0.982274,0.982422,0.000030,0.000294,1.000000,1.000000,True,153315,76798,76503,0,71,460.4054
1834,1,1,1,1,1,0.968596,0.968658,0.000018,-0.000060,1.000000,1.000061,True,154565,77814,76737,0,71,464.1592
1835,1,1,1,1,1,0.871941,0.871857,0.000037,-0.000061,1.000000,1.000061,True,156475,78250,78211,0,71,469.8949
1836,1,1,1,1,1,0.811043,0.810822,0.000052,0.000062,1.000000,0.999939,True,154370,77517,76839,0,71,463.5736
1837,3,3,3,1,1,0.941208,0.941193,0.000016,0.000033,1.000000,0.999969,True,170175,91497,78664,0,71,511.0360
1838,1,1,1,1,1,0.766534,0.766296,0.000060,-0.000030,1.000000,1.000031,True,152827,76643,76170,0,71,458.9399
1839,2,2,2,1,1,0.674343,0.674133,0.000048,0.000062,1.000000,0.999939,True,153473,76336,77123,0,71,460.8799
1840,3,3,3,1,1,0.980601,0.980713,0.000020,0.000316,1.000000,1.000031,True,154424,77618,76792,0,71,463.7357
1841,0,0,0,1,1,0.891076,0.890991,0.000030,0.000031,1.000000,0.999969,True,152200,75794,76392,0,71,457.0571
1842,2,2,2,1,1,0.860679,0.860474,0.000052,-0.000030,1.000000,1.000031,True,152130,75776,76340,0,71,456.8468
1843,0,0,0,1,1,0.924375,0.924408,0.000018,-0.000060,1.000000,1.000061,True,154077,76757,77306,0,71,462.6937
1844,1,1,1,1,1,0.909331,0.909302,0.000015,0.000000,1.000000,1.000000,True,155721,77638,78069,0,71,467.6306
1845,3,3,3,1,1,0.985309,0.985382,0.000019,0.000474,1.000000,0.999969,True,152650,76492,76144,0,71,458.4084
1846,5,5,5,1,1,0.944128,0.944153,0.000012,-0.000030,1.000000,1.000031,True,165552,88623,76915,0,71,497.1532
1847,5,5,5,1,1,0.974163,0.974243,0.000016,-0.000030,1.000000,1.000031,True,152416,76223,76179,0,71,457.7057
1848,7,7,7,1,1,0.709681,0.707611,0.000256,0.002567,1.000000,0.997437,True,153092,76801,76277,0,71,459.7357
1849,4,4,4,1,1,0.545424,0.544006,0.000200,0.001986,1.000000,0.998016,True,154852,77768,77070,0,71,465.0210
1850,8,8,8,1,1,0.820739,0.820526,0.000051,0.000000,1.000000,1.000000,True,152252,76146,76092,0,71,457.2132
1851,9,9,9,1,1,0.931543,0.931549,0.000017,0.000002,1.000000,1.000000,True,153541,75507,78020,0,71,461.0841
1852,6,6,6,1,1,0.925657,0.925659,0.000015,-0.000030,1.000000,1.000031,True,154454,77779,76661,0,71,463.8258
1853,9,9,9,1,1,0.937233,0.937256,0.000016,0.000001,1.000000,1.000000,True,155774,77908,77852,0,71,467.7898
1854,6,6,6,1,1,0.977949,0.978088,0.000027,-0.000051,1.000000,1.000061,True,152876,76544,76318,0,71,459.0871
1855,8,8,8,1,1,0.721762,0.721497,0.000054,0.000031,1.000000,0.999969,True,169837,92280,77543,0,71,510.0210
1856,3,3,3,1,1,0.943424,0.943420,0.000020,-0.000022,1.000000,1.000031,True,153445,77299,76132,0,71,460.7958
1857,6,6,6,1,1,0.967564,0.967651,0.000023,0.000033,1.000000,0.999969,True,153582,76734,76834,0,71,461.2072
1858,6,6,6,1,1,0.976696,0.976807,0.000020,0.000087,1.000000,1.000061,True,153289,76438,76837,0,71,460.3273
1859,8,8,8,1,1,0.995458,0.995605,0.000026,-0.000024,1.000000,1.000031,True,152994,76321,76659,0,71,459.4414
1860,5,5,5,1,1,0.937747,0.937775,0.000018,0.000034,1.000000,0.999969,True,153549,76711,76824,0,71,461.1081
1861,1,1,1,1,1,0.935933,0.935944,0.000012,-0.000030,1.000000,1.000031,True,153701,76829,76858,0,71,461.5646
1862,4,4,4,1,1,0.635677,0.635437,0.000055,0.000000,1.000000,1.000000,True,155294,77393,77887,0,71,466.3483
1863,2,2,2,1,1,0.947328,0.947357,0.000023,-0.000029,1.000000,1.000031,True,156837,78966,77857,0,71,470.9820
1864,4,4,4,1,1,0.927718,0.927673,0.000032,0.000063,1.000000,0.999939,True,152759,76499,76246,0,71,458.7357
1865,4,4,4,1,1,0.667143,0.665100,0.000244,0.002445,1.000000,0.997559,True,167022,77511,89497,0,71,501.5676
1866,5,5,5,1,1,0.971226,0.971313,0.000019,0.000171,1.000000,1.000000,True,152501,75729,76758,0,71,457.9610
1867,1,1,1,1,1,0.964061,0.964142,0.000019,-0.000029,1.000000,1.000031,True,154871,77990,76867,0,71,465.0781
1868,1,1,1,1,1,0.698888,0.696960,0.000247,0.002475,1.000000,0.997528,True,153249,76687,76548,0,71,460.2072
1869,9,9,9,1,1,0.981829,0.981964,0.000027,0.000090,1.000000,1.000000,True,152859,76334,76511,0,69,459.0360
1870,0,0,0,1,1,0.962384,0.962494,0.000019,-0.000030,1.000000,1.000031,True,153194,76936,76244,0,71,460.0420
1871,2,8,8,1,0,0.428940,0.428009,0.000159,0.001589,1.000000,0.998413,True,156177,77832,78331,0,71,469.0000
1872,4,4,4,1,1,0.970653,0.970703,0.000015,0.000032,1.000000,0.999969,True,154890,77869,77007,0,71,465.1351
1873,9,9,9,1,1,0.952134,0.952240,0.000023,0.000361,1.000000,1.000000,True,154238,77550,76674,0,71,463.1772
1874,5,5,5,1,1,0.886596,0.886536,0.000022,-0.000030,1.000000,1.000031,True,171553,76441,95098,0,71,515.1742
1875,7,7,7,1,1,0.975273,0.975403,0.000029,0.000389,1.000000,0.999969,True,154073,77049,77010,0,71,462.6817
1876,1,1,1,1,1,0.947834,0.947906,0.000016,-0.000061,1.000000,1.000061,True,152977,76122,76841,0,71,459.3904
1877,8,8,8,1,1,0.883559,0.883514,0.000021,-0.000030,1.000000,1.000031,True,153030,76575,76441,0,71,459.5495
1878,8,3,3,1,0,0.469444,0.468475,0.000181,0.001772,1.000000,0.998230,True,151678,75588,76076,0,71,455.4895
1879,5,5,5,1,1,0.957922,0.957977,0.000016,0.000001,1.000000,1.000000,True,153371,76558,76799,0,71,460.5736
1880,6,6,6,1,1,0.668426,0.668182,0.000055,-0.000030,1.000000,1.000031,True,156244,78099,78131,0,71,469.2012
1881,9,9,9,1,1,0.956048,0.956085,0.000024,0.000010,1.000000,1.000000,True,154254,77716,76524,0,71,463.2252
1882,8,8,8,1,1,0.976204,0.976288,0.000019,-0.000060,1.000000,1.000061,True,168453,90942,77497,0,71,505.8649
1883,7,7,7,1,1,0.855594,0.855652,0.000022,-0.000027,1.000000,1.000031,True,153322,77085,76223,0,71,460.4264
1884,1,1,1,1,1,0.928848,0.928894,0.000020,0.000063,1.000000,0.999939,True,153953,77144,76795,0,71,462.3213
1885,1,1,1,1,1,0.392901,0.392242,0.000143,0.001436,1.000000,0.998566,True,152368,76081,76273,0,71,457.5616
1886,6,6,6,1,1,0.846588,0.846558,0.000020,0.000033,1.000000,0.999969,True,153393,76967,76412,0,71,460.6396
1887,7,7,7,1,1,0.929563,0.929535,0.000015,0.000061,1.000000,0.999939,True,155026,76769,78243,0,71,465.5435
1888,6,6,6,1,1,0.702548,0.702240,0.000067,0.000000,1.000000,1.000000,True,154570,78067,76489,0,71,464.1742
1889,3,3,3,1,1,0.954381,0.954407,0.000020,0.000032,1.000000,0.999969,True,155853,77578,78261,0,71,468.0270
1890,2,2,2,1,1,0.993263,0.993408,0.000026,0.000409,1.000000,1.000031,True,153143,76763,76366,0,69,459.8889
1891,2,2,2,1,1,0.971027,0.971039,0.000008,-0.000030,1.000000,1.000031,True,153140,76739,76387,0,71,459.8799
1892,0,0,0,1,1,0.982671,0.982727,0.000017,0.000001,1.000000,1.000000,True,166540,89392,77134,0,71,500.1201
1893,8,8,8,1,1,0.968118,0.968231,0.000026,0.000032,1.000000,0.999969,True,153467,76957,76496,0,71,460.8619
1894,9,9,9,1,1,0.683437,0.683289,0.000042,0.000000,1.000000,1.000000,True,152863,76167,76682,0,71,459.0480
1895,2,2,2,1,1,0.974372,0.974548,0.000026,-0.000091,1.000000,1.000092,True,153737,77352,76371,0,71,461.6727
1896,5,5,5,1,1,0.992369,0.992493,0.000022,0.000096,1.000000,1.000031,True,155286,78365,76907,0,71,466.3243
1897,1,1,1,1,1,0.889138,0.889069,0.000023,0.000000,1.000000,1.000000,True,153694,76856,76824,0,71,461.5435
1898,0,0,0,1,1,0.921469,0.921448,0.000010,0.000000,1.000000,1.000000,True,155691,77767,77910,0,71,467.5405
1899,8,8,8,1,1,0.787880,0.787628,0.000050,0.000031,1.000000,0.999969,True,155060,78479,76567,0,71,465.6456
1900,1,1,1,1,1,0.650778,0.649109,0.000232,0.002323,1.000000,0.997681,True,155015,77787,77214,0,71,465.5105
1901,9,9,9,1,1,0.299772,0.298370,0.000333,0.003332,0.999999,0.996674,True,169476,90088,79374,0,71,508.9369
1902,5,5,5,1,1,0.888340,0.888275,0.000021,0.000061,1.000000,0.999939,True,152722,76237,76471,0,71,458.6246
1903,7,7,7,1,1,0.469049,0.467896,0.000180,0.001803,1.000000,0.998199,True,153632,77255,76363,0,71,461.3574
1904,9,9,9,1,1,0.908249,0.908234,0.000024,0.000003,1.000000,1.000000,True,152962,77104,75844,0,71,459.3453
1905,6,6,6,1,1,0.990669,0.990814,0.000024,0.000489,1.000000,1.000061,True,152807,76214,76579,0,71,458.8799
1906,9,9,9,1,1,0.917623,0.917694,0.000019,-0.000030,1.000000,1.000031,True,151844,75803,76027,0,71,455.9880
1907,0,0,0,1,1,0.904809,0.904785,0.000020,0.000061,1.000000,0.999939,True,156198,77920,78264,0,71,469.0631
1908,6,6,6,1,1,0.757317,0.757050,0.000058,-0.000030,1.000000,1.000031,True,152124,76114,75996,0,71,456.8288
1909,1,1,1,1,1,0.736529,0.736389,0.000032,0.000092,1.000000,0.999908,True,155393,79125,76254,0,71,466.6456
1910,5,5,5,1,1,0.954675,0.954620,0.000015,0.000031,1.000000,0.999969,True,167423,77782,89627,0,71,502.7718
1911,5,5,5,1,1,0.879566,0.879425,0.000044,-0.000030,1.000000,1.000031,True,155042,78439,76589,0,71,465.5916
1912,8,8,8,1,1,0.943232,0.943329,0.000021,0.000001,1.000000,1.000000,True,154154,77370,76770,0,69,462.9249
1913,3,3,3,1,1,0.543922,0.542664,0.000201,0.002016,1.000000,0.997986,True,153660,77037,76609,0,71,461.4414
1914,8,8,8,1,1,0.982562,0.982666,0.000019,-0.000030,1.000000,1.000031,True,153163,76778,76371,0,71,459.9489
1915,2,2,2,1,1,0.889501,0.889404,0.000030,0.000031,1.000000,0.999969,True,153640,76250,77376,0,71,461.3814
1916,6,6,6,1,1,0.927616,0.927612,0.000019,0.000034,1.000000,0.999969,True,155967,78314,77639,0,71,468.3694
1917,5,5,5,1,1,0.992251,0.992401,0.000024,0.000018,1.000000,1.000061,True,153718,76983,76721,0,71,461.6156
1918,0,0,0,1,1,0.922101,0.922119,0.000012,-0.000030,1.000000,1.000031,True,168545,89800,78731,0,71,506.1411
1919,7,7,7,1,1,0.946305,0.946381,0.000015,-0.000060,1.000000,1.000061,True,153260,76489,76757,0,71,460.2402
1920,4,4,4,1,1,0.743435,0.743225,0.000044,0.000092,1.000000,0.999908,True,152599,76631,75954,0,71,458.2553
1921,6,6,6,1,1,0.993974,0.994171,0.000034,0.000638,1.000000,1.000061,True,154499,77382,77103,0,71,463.9610
1922,1,1,1,1,1,0.861450,0.861359,0.000029,0.000001,1.000000,1.000000,True,153284,76952,76318,0,71,460.3123
1923,3,3,3,1,1,0.985951,0.986084,0.000030,0.000302,1.000000,1.000000,True,154022,77596,76412,0,71,462.5285
1924,4,4,4,1,1,0.846365,0.846252,0.000048,0.000001,1.000000,1.000000,True,153758,77244,76500,0,71,461.7357
1925,7,7,7,1,1,0.905843,0.905792,0.000020,-0.000030,1.000000,1.000031,True,155634,77316,78304,0,71,467.3694
1926,3,3,3,1,1,0.959725,0.959869,0.000026,-0.000024,1.000000,1.000031,True,153674,76557,77103,0,71,461.4835
1927,2,2,2,1,1,0.914845,0.914825,0.000012,0.000031,1.000000,0.999969,True,195375,76758,118603,0,71,586.7117
1928,3,3,3,1,1,0.961889,0.961975,0.000016,-0.000060,1.000000,1.000061,True,153411,76813,76584,0,71,460.6937
1929,4,4,4,1,1,0.913432,0.913361,0.000028,0.000062,1.000000,0.999939,True,168936,91396,77526,0,71,507.3153
1930,2,2,2,1,1,0.971106,0.971222,0.000029,0.000033,1.000000,0.999969,True,154078,76339,77725,0,71,462.6967
1931,5,5,5,1,1,0.859433,0.859344,0.000035,-0.000029,1.000000,1.000031,True,154240,77355,76871,0,71,463.1832
1932,2,2,2,1,1,0.870007,0.869843,0.000049,0.000002,1.000000,1.000000,True,152613,76237,76362,0,71,458.2973
1933,7,7,7,1,1,0.767724,0.767487,0.000056,-0.000030,1.000000,1.000031,True,152979,76141,76824,0,71,459.3964
1934,1,1,1,1,1,0.945680,0.945740,0.000021,0.000002,1.000000,1.000000,True,154844,76994,77836,0,71,464.9970
1935,7,7,7,1,1,0.939362,0.939362,0.000010,0.000000,1.000000,1.000000,True,154300,77752,76534,0,71,463.3634
1936,2,2,2,1,1,0.920412,0.920471,0.000024,0.000034,1.000000,0.999969,True,155212,77758,77440,0,71,466.1021
1937,6,6,6,1,1,0.909244,0.909302,0.000031,0.000036,1.000000,0.999969,True,153648,77088,76546,0,71,461.4054
1938,4,4,4,1,1,0.794143,0.793854,0.000059,0.000031,1.000000,0.999969,True,170829,76315,94500,0,71,513.0000
1939,1,1,1,1,1,0.920895,0.920929,0.000021,-0.000060,1.000000,1.000061,True,155447,78052,77381,0,71,466.8078
1940,5,5,5,1,1,0.869003,0.868896,0.000037,-0.000030,1.000000,1.000031,True,152743,77055,75674,0,71,458.6877
1941,7,7,7,1,1,0.358865,0.357300,0.000394,0.003945,1.000000,0.996063,True,152383,75636,76733,0,71,457.6066
1942,8,8,8,1,1,0.808879,0.808685,0.000037,0.000031,1.000000,0.999969,True,153606,76166,77426,0,71,461.2793
1943,6,6,6,1,1,0.865457,0.865234,0.000062,0.000032,1.000000,0.999969,True,154582,76834,77734,0,71,464.2102
1944,0,0,0,1,1,0.971587,0.971710,0.000029,0.000034,1.000000,0.999969,True,153870,77104,76752,0,69,462.0721
1945,1,1,1,1,1,0.853166,0.853149,0.000013,-0.000030,1.000000,1.000031,True,153170,76456,76700,0,71,459.9700
1946,8,8,8,1,1,0.976026,0.976105,0.000018,-0.000030,1.000000,1.000031,True,169010,90956,78040,0,71,507.5375
1947,2,2,2,1,1,0.881620,0.881592,0.000016,-0.000061,1.000000,1.000061,True,154007,77364,76629,0,71,462.4835
1948,5,5,5,1,1,0.863391,0.863220,0.000042,0.000001,1.000000,1.000000,True,154253,76987,77252,0,71,463.2222
1949,7,7,7,1,1,0.661176,0.659180,0.000244,0.002445,1.000000,0.997559,True,152957,76133,76810,0,71,459.3303
1950,7,7,7,1,1,0.972737,0.972778,0.000015,0.000001,1.000000,1.000000,True,152302,75899,76389,0,71,457.3634
1951,6,6,6,1,1,0.892578,0.892578,0.000011,0.000000,1.000000,1.000000,True,153988,76938,77036,0,71,462.4264
1952,9,9,9,1,1,0.427334,0.425598,0.000314,0.003149,1.000000,0.996857,True,155744,77970,77760,0,71,467.6997
1953,3,3,3,1,1,0.896222,0.896271,0.000019,0.000000,1.000000,1.000000,True,152420,75882,76524,0,71,457.7177
1954,5,5,5,1,1,0.846572,0.846405,0.000045,-0.000061,1.000000,1.000061,True,155235,76999,78222,0,71,466.1712
1955,8,8,8,1,1,0.834137,0.833923,0.000057,0.000001,1.000000,1.000000,True,167322,90531,76777,0,71,502.4685
1956,4,4,4,1,1,0.669243,0.668884,0.000075,0.000000,1.000000,1.000000,True,152537,75723,76800,0,71,458.0691
1957,2,2,2,1,1,0.982563,0.982697,0.000027,0.000244,1.000000,1.000000,True,153354,76238,77102,0,71,460.5225
1958,4,4,4,1,1,0.985324,0.985413,0.000021,0.000502,1.000000,0.999969,True,153744,77171,76559,0,71,461.6937
1959,0,0,0,1,1,0.896025,0.896027,0.000014,0.000000,1.000000,1.000000,True,153009,76534,76461,0,69,459.4865
1960,8,8,8,1,1,0.947889,0.947906,0.000017,-0.000030,1.000000,1.000031,True,153800,77388,76398,0,71,461.8619
1961,8,8,8,1,1,0.960267,0.960327,0.000018,-0.000030,1.000000,1.000031,True,155197,77399,77784,0,71,466.0571
1962,3,3,3,1,1,0.983176,0.983246,0.000019,0.000198,1.000000,1.000000,True,154939,78000,76925,0,71,465.2823
1963,4,4,4,1,1,0.470791,0.469757,0.000178,0.001772,1.000000,0.998230,True,153520,77513,75993,0,71,461.0210
1964,9,9,9,1,1,0.929780,0.929779,0.000016,0.000001,1.000000,1.000000,True,153891,77406,76471,0,71,462.1351
1965,2,2,2,1,1,0.523204,0.520813,0.000381,0.003823,1.000000,0.996185,True,165458,87918,77526,0,71,496.8709
1966,7,7,7,1,1,0.968004,0.968048,0.000017,0.000031,1.000000,0.999969,True,152927,76654,76259,0,71,459.2402
1967,5,5,5,1,1,0.997520,0.997681,0.000032,0.000879,1.000000,1.000000,True,152911,76183,76714,0,71,459.1922
1968,8,8,8,1,1,0.659849,0.657959,0.000241,0.002414,1.000000,0.997589,True,153740,77101,76625,0,71,461.6817
1969,6,6,6,1,1,0.590736,0.589203,0.000211,0.002108,1.000000,0.997894,True,153979,77077,76888,0,71,462.3994
1970,5,5,5,1,1,0.995840,0.995972,0.000026,0.000675,1.000000,1.000031,True,155976,77975,77987,0,71,468.3964
1971,6,6,6,1,1,0.932863,0.932892,0.000027,0.000373,1.000000,1.000000,True,152816,76633,76169,0,71,458.9069
1972,0,0,0,1,1,0.974384,0.974518,0.000024,-0.000060,1.000000,1.000061,True,155696,76806,78876,0,71,467.5556
1973,8,8,8,1,1,0.817358,0.817139,0.000057,-0.000060,1.000000,1.000061,True,154348,76500,77834,0,71,463.5075
1974,6,6,6,1,1,0.966363,0.966431,0.000016,0.000001,1.000000,1.000000,True,167253,88877,78362,0,71,502.2613
1975,7,7,7,1,1,0.652566,0.650696,0.000232,0.002322,1.000000,0.997681,True,152909,76297,76598,0,71,459.1862
1976,3,3,3,1,1,0.740378,0.740021,0.000083,0.000031,1.000000,0.999969,True,152887,76240,76633,0,71,459.1201
1977,6,6,6,1,1,0.962970,0.963074,0.000020,-0.000029,1.000000,1.000031,True,154079,77435,76630,0,71,462.6997
