ID,Label,Name,SW_Pred,HW_Pred,HW_eq_SW,HW_eq_GT,SW_Conf,HW_Conf,Top5_HW,MAE,KL,Cos,HW_Sum,Valid,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,IP_us
1087,93,turtle,93,93,1,1,0.396969,0.396942,93:0.396942;73:0.222992;30:0.122559;44:0.071686;95:0.043793,0.000017,0.000880,1.000000,0.999146,True,155938,79254,76670,0,71,468.2823
1088,96,willow_tree,96,96,1,1,0.474371,0.474243,96:0.474243;59:0.126160;47:0.106384;52:0.086365;33:0.034851,0.000021,0.000718,1.000000,0.999298,True,157724,80441,77269,0,71,473.6456
1089,59,pine_tree,52,52,1,0,0.644341,0.644531,52:0.644531;59:0.163757;47:0.076935;96:0.017792;63:0.002899,0.000015,0.000070,1.000000,0.999939,True,157018,79262,77742,0,71,471.5255
1090,29,dinosaur,29,29,1,1,0.361682,0.361420,29:0.361420;15:0.160400;19:0.075348;31:0.070801;38:0.039764,0.000019,0.000708,0.999999,0.999298,True,156731,79711,77006,0,71,470.6637
1091,29,dinosaur,29,29,1,1,0.918438,0.919556,29:0.919556;6:0.014435;93:0.007721;44:0.006622;54:0.005920,0.000023,-0.000251,1.000000,1.000305,True,163757,81782,81961,0,69,491.7628
1092,75,skunk,75,75,1,1,0.310836,0.310669,75:0.310669;51:0.089661;74:0.049133;27:0.045807;42:0.025238,0.000014,0.000798,1.000000,0.999207,True,157043,79448,77581,0,71,471.6006
1093,93,turtle,93,93,1,1,0.908751,0.909882,93:0.909882;29:0.019287;1:0.010162;26:0.006348;44:0.006195,0.000025,0.000076,1.000000,1.000000,True,156352,79573,76765,0,71,469.5255
1094,8,bicycle,48,48,1,0,0.488320,0.488342,48:0.488342;8:0.115631;89:0.094147;60:0.038940;85:0.019409,0.000016,0.000773,1.000000,0.999237,True,177022,80045,96963,0,71,531.5976
1095,70,rose,70,70,1,1,0.964243,0.946381,70:0.946381;61:0.005096;54:0.004578;26:0.003784;92:0.003693,0.000359,0.003476,0.999992,1.000153,True,155336,78988,76334,0,71,466.4745
1096,48,motorcycle,48,48,1,1,0.904343,0.905365,48:0.905365;49:0.005585;8:0.005035;86:0.003662;26:0.003052,0.000023,0.000025,1.000000,1.000000,True,157075,80087,76974,0,68,471.6967
1097,82,sunflower,82,82,1,1,0.908923,0.910034,82:0.910034;6:0.028961;62:0.007751;92:0.006256;54:0.005066,0.000025,-0.000034,1.000000,1.000092,True,157965,80197,77754,0,71,474.3694
1098,84,table,84,84,1,1,0.445990,0.445862,84:0.445862;20:0.203857;40:0.102203;28:0.037506;51:0.009552,0.000016,0.000525,1.000000,0.999481,True,157357,80182,77161,0,68,472.5435
1099,81,streetcar,90,90,1,0,0.494888,0.494873,90:0.494873;81:0.206390;68:0.119110;13:0.023376;12:0.022095,0.000018,0.000716,1.000000,0.999298,True,172939,94918,78007,0,71,519.3363
1100,72,seal,55,55,1,0,0.483215,0.483368,55:0.483368;4:0.149658;72:0.070282;30:0.043060;95:0.039917,0.000016,0.000692,1.000000,0.999329,True,156918,79727,77177,0,71,471.2252
1101,38,kangaroo,38,38,1,1,0.962738,0.877228,38:0.877228;97:0.037720;34:0.023529;65:0.012390;66:0.005524,0.001712,0.045164,0.999237,1.000183,True,158132,79738,78380,0,71,474.8709
1102,80,squirrel,55,55,1,0,0.220943,0.220795,55:0.220795;3:0.133423;4:0.126740;72:0.119415;38:0.035095,0.000017,0.001170,1.000000,0.998840,True,157283,79884,77385,0,71,472.3213
1103,63,porcupine,63,63,1,1,0.920136,0.921295,63:0.921295;42:0.011597;62:0.005951;64:0.005310;66:0.003418,0.000023,-0.000169,1.000000,1.000214,True,156599,79749,76836,0,71,470.2673
1104,76,skyscraper,76,76,1,1,0.965383,0.957123,76:0.957123;49:0.003082;40:0.002380;68:0.002197;12:0.001709,0.000169,0.000678,0.999999,1.000305,True,156362,79945,76403,0,71,469.5556
1105,4,beaver,33,33,1,0,0.077438,0.077332,33:0.077332;4:0.061432;59:0.058502;96:0.055725;56:0.045349,0.000015,0.001316,1.000000,0.998688,True,156655,79363,77278,0,71,470.4354
1106,54,orchid,54,54,1,1,0.938375,0.939697,54:0.939697;70:0.009674;61:0.005005;92:0.004974;62:0.002625,0.000028,0.000002,1.000000,1.000061,True,173684,79837,93833,0,71,521.5736
1107,60,plain,60,60,1,1,0.668530,0.668854,60:0.668854;23:0.094696;71:0.088257;49:0.007629;68:0.007477,0.000018,0.000162,1.000000,0.999847,True,156762,79821,76927,0,71,470.7568
1108,1,aquarium_fish,33,33,1,0,0.166491,0.166260,33:0.166260;18:0.149200;1:0.125793;96:0.105225;83:0.040894,0.000019,0.001348,0.999999,0.998657,True,157708,79926,77768,0,71,473.5976
1109,49,mountain,49,49,1,1,0.739075,0.739685,49:0.739685;33:0.032867;60:0.029724;17:0.012787;96:0.011749,0.000018,0.000071,1.000000,0.999939,True,156966,80085,76867,0,71,471.3694
1110,1,aquarium_fish,1,1,1,1,0.945335,0.946594,1:0.946594;91:0.005371;93:0.002319;36:0.002228;32:0.002075,0.000026,-0.000193,1.000000,1.000244,True,156472,79758,76700,0,71,469.8859
1111,92,tulip,92,92,1,1,0.921635,0.923004,92:0.923004;70:0.019348;83:0.013123;54:0.004089;62:0.003967,0.000026,-0.000309,1.000000,1.000366,True,158805,82081,76710,0,71,476.8919
1112,77,snail,25,25,1,0,0.165987,0.165833,25:0.165833;44:0.093658;84:0.086334;65:0.044220;55:0.037292,0.000015,0.001011,1.000000,0.998993,True,156445,79919,76512,0,71,469.8048
1113,30,dolphin,95,95,1,0,0.187496,0.187347,95:0.187347;69:0.099426;30:0.098602;56:0.068054;71:0.064117,0.000014,0.001132,1.000000,0.998871,True,171603,94296,77293,0,71,515.3243
1114,98,woman,98,98,1,1,0.308294,0.308197,98:0.308197;24:0.147156;35:0.063049;11:0.035522;46:0.032043,0.000012,0.000676,1.000000,0.999329,True,158009,79793,78202,0,71,474.5015
1115,62,poppy,62,62,1,1,0.600079,0.600281,62:0.600281;92:0.079620;82:0.063263;6:0.036713;70:0.026672,0.000015,0.000009,1.000000,1.000000,True,157515,80762,76739,0,71,473.0180
1116,25,couch,25,25,1,1,0.291774,0.291595,25:0.291595;86:0.175262;16:0.066650;5:0.050842;22:0.033234,0.000014,0.000676,1.000000,0.999329,True,156274,79856,76404,0,71,469.2913
1117,26,crab,26,26,1,1,0.711186,0.711578,26:0.711578;93:0.089905;45:0.026001;32:0.015533;44:0.015533,0.000017,0.000107,1.000000,0.999908,True,173587,95549,78024,0,71,521.2823
1118,55,otter,28,28,1,0,0.522828,0.522827,28:0.522827;40:0.214508;10:0.013763;44:0.013458;93:0.012085,0.000010,0.000036,1.000000,0.999969,True,158568,81371,77183,0,71,476.1802
1119,25,couch,5,5,1,0,0.594616,0.594727,5:0.594727;25:0.229919;84:0.027649;39:0.012909;65:0.007996,0.000016,0.000102,1.000000,0.999908,True,158751,80555,78182,0,71,476.7297
1120,21,chimpanzee,21,21,1,1,0.880991,0.882080,21:0.882080;3:0.043213;31:0.019775;55:0.003052;4:0.002960,0.000025,-0.000156,1.000000,1.000214,True,176155,97009,79132,0,71,528.9940
1121,25,couch,25,25,1,1,0.401218,0.401093,25:0.401093;94:0.094452;84:0.048248;20:0.037201;5:0.031708,0.000013,0.000767,1.000000,0.999237,True,157726,80105,77607,0,71,473.6517
1122,82,sunflower,82,82,1,1,0.843802,0.844604,82:0.844604;62:0.010040;78:0.007629;22:0.006470;63:0.004822,0.000020,0.000012,1.000000,1.000000,True,156844,79728,77102,0,71,471.0030
1123,80,squirrel,78,78,1,0,0.101005,0.100891,78:0.100891;65:0.075500;80:0.047272;66:0.044403;75:0.042053,0.000017,0.001591,0.999999,0.998413,True,159137,82089,77034,0,71,477.8889
1124,19,cattle,19,19,1,1,0.532744,0.532806,19:0.532806;38:0.184814;15:0.128235;31:0.019470;43:0.015686,0.000015,0.000041,1.000000,0.999969,True,156501,79393,77094,0,71,469.9730
1125,93,turtle,93,93,1,1,0.960665,0.883514,93:0.883514;44:0.041870;29:0.009186;1:0.007599;32:0.005890,0.001545,0.037880,0.999370,1.000153,True,155892,79281,76597,0,69,468.1441
1126,35,girl,35,35,1,1,0.192111,0.191956,35:0.191956;2:0.145630;64:0.129272;11:0.101318;98:0.060547,0.000015,0.001044,1.000000,0.998962,True,175044,97478,77552,0,71,525.6577
1127,61,plate,61,61,1,1,0.592583,0.592712,61:0.592712;10:0.243866;22:0.016388;78:0.007355;26:0.007294,0.000017,0.000041,1.000000,0.999969,True,156661,79785,76862,0,71,470.4535
1128,81,streetcar,81,81,1,1,0.703514,0.703979,81:0.703979;13:0.037476;90:0.021301;37:0.011871;24:0.010773,0.000015,-0.000087,1.000000,1.000092,True,157228,80202,77012,0,71,472.1562
1129,69,rocket,69,69,1,1,0.277930,0.277740,69:0.277740;56:0.143066;12:0.059967;76:0.048431;71:0.037842,0.000013,0.000766,1.000000,0.999237,True,156937,79491,77432,0,71,471.2823
1130,9,bottle,9,9,1,1,0.955259,0.956451,9:0.956451;16:0.007324;69:0.002258;94:0.001648;40:0.001648,0.000024,-0.000322,1.000000,1.000366,True,157538,80120,77404,0,71,473.0871
1131,91,trout,91,91,1,1,0.841774,0.842590,91:0.842590;73:0.082977;32:0.016022;1:0.007050;30:0.006653,0.000026,0.000209,1.000000,0.999847,True,156775,79060,77701,0,71,470.7958
1132,96,willow_tree,96,96,1,1,0.474361,0.474426,96:0.474426;47:0.151306;52:0.062103;17:0.039612;59:0.037628,0.000015,0.000742,1.000000,0.999268,True,156536,79996,76526,0,71,470.0781
1133,34,fox,34,34,1,1,0.374719,0.374573,34:0.374573;88:0.160492;42:0.131714;38:0.057831;97:0.031952,0.000017,0.000927,1.000000,0.999084,True,157713,80542,77157,0,71,473.6126
1134,23,cloud,69,69,1,0,0.432292,0.432343,69:0.432343;23:0.320129;67:0.018829;73:0.017303;71:0.012634,0.000013,0.000742,1.000000,0.999268,True,157689,80897,76778,0,71,473.5405
1135,9,bottle,9,9,1,1,0.699067,0.699585,9:0.699585;40:0.027740;41:0.024078;57:0.013855;69:0.011322,0.000016,-0.000056,1.000000,1.000061,True,175884,80001,95869,0,71,528.1802
1136,0,apple,0,0,1,1,0.915048,0.916260,0:0.916260;83:0.008179;10:0.006653;53:0.004211;57:0.002625,0.000029,0.000291,1.000000,0.999756,True,158882,81407,77461,0,71,477.1231
1137,28,cup,16,16,1,0,0.829758,0.830536,16:0.830536;28:0.027832;83:0.023468;94:0.012115;10:0.009552,0.000022,0.000247,1.000000,0.999786,True,156867,79452,77401,0,71,471.0721
1138,51,mushroom,62,62,1,0,0.536766,0.536743,62:0.536743;51:0.112518;53:0.047821;92:0.044678;70:0.041779,0.000012,0.000097,1.000000,0.999908,True,156950,80014,76922,0,71,471.3213
1139,91,trout,32,32,1,0,0.154428,0.154266,32:0.154266;26:0.115479;74:0.091980;93:0.081207;67:0.073456,0.000018,0.001197,0.999999,0.998810,True,156904,79510,77380,0,71,471.1832
1140,65,rabbit,65,65,1,1,0.257461,0.257294,65:0.257294;50:0.200012;80:0.129333;38:0.064484;74:0.062775,0.000015,0.000769,1.000000,0.999237,True,156958,79712,77232,0,71,471.3453
1141,33,forest,33,33,1,1,0.130162,0.130005,33:0.130005;94:0.090698;80:0.082031;31:0.052338;96:0.043427,0.000015,0.001134,1.000000,0.998871,True,156319,79530,76775,0,71,469.4264
1142,5,bed,5,5,1,1,0.819395,0.820068,5:0.820068;20:0.077759;25:0.053345;84:0.017181;94:0.002045,0.000021,0.000113,1.000000,0.999939,True,157152,80381,76757,0,71,471.9279
1143,13,bus,13,13,1,1,0.454583,0.454590,13:0.454590;81:0.339325;90:0.047394;89:0.020142;87:0.010132,0.000018,0.000813,1.000000,0.999207,True,156811,79953,76844,0,71,470.9039
1144,52,oak_tree,52,52,1,1,0.714496,0.714966,52:0.714966;96:0.112183;47:0.107422;59:0.012360;36:0.002167,0.000021,0.000217,1.000000,0.999817,True,158849,81304,77531,0,71,477.0240
1145,58,pickup_truck,58,58,1,1,0.514005,0.513947,58:0.513947;13:0.168884;0:0.009216;5:0.008820;25:0.007629,0.000013,-0.000028,1.000000,1.000031,True,156027,78981,77032,0,71,468.5495
1146,65,rabbit,32,32,1,0,0.197306,0.197113,32:0.197113;36:0.100983;2:0.073578;65:0.072388;67:0.041321,0.000017,0.001258,1.000000,0.998749,True,156810,79827,76969,0,71,470.9009
1147,32,flatfish,32,32,1,1,0.970779,0.906891,32:0.906891;46:0.031067;11:0.018524;98:0.004547;15:0.004150,0.001279,0.032313,0.999578,1.000153,True,156008,79456,76538,0,71,468.4925
1148,37,house,37,37,1,1,0.755290,0.755951,37:0.755951;17:0.093964;81:0.026794;94:0.008545;49:0.007904,0.000020,0.000079,1.000000,0.999939,True,157415,80624,76777,0,71,472.7177
1149,63,porcupine,63,63,1,1,0.621082,0.621216,63:0.621216;74:0.218445;4:0.104889;50:0.010712;66:0.003540,0.000019,0.000108,1.000000,0.999969,True,157567,80274,77279,0,71,473.1742
1150,61,plate,61,61,1,1,0.604967,0.605072,61:0.605072;10:0.127197;22:0.043182;16:0.040802;99:0.015076,0.000015,-0.000024,1.000000,1.000031,True,156786,79711,77061,0,69,470.8288
1151,19,cattle,19,19,1,1,0.943921,0.932556,19:0.932556;43:0.008240;15:0.006805;60:0.005096;3:0.004730,0.000232,0.000888,0.999995,1.000305,True,156001,79333,76654,0,71,468.4715
1152,2,baby,2,2,1,1,0.485703,0.485779,2:0.485779;11:0.258484;35:0.104065;46:0.015442;98:0.011322,0.000018,0.000779,1.000000,0.999237,True,205537,124484,81039,0,68,617.2282
1153,49,mountain,49,49,1,1,0.805683,0.806458,49:0.806458;76:0.016327;71:0.014893;95:0.010468;12:0.008942,0.000021,0.000078,1.000000,0.999939,True,157057,79912,77131,0,71,471.6426
1154,64,possum,64,64,1,1,0.524509,0.524536,64:0.524536;36:0.066101;3:0.043457;50:0.041504;97:0.040497,0.000012,0.000066,1.000000,0.999939,True,173829,95039,78776,0,71,522.0090
1155,58,pickup_truck,58,58,1,1,0.806807,0.807526,58:0.807526;13:0.052826;41:0.007996;73:0.003754;91:0.003662,0.000020,-0.000111,1.000000,1.000122,True,156065,79104,76947,0,71,468.6637
1156,93,turtle,79,79,1,0,0.178843,0.178650,79:0.178650;77:0.138123;18:0.086914;14:0.048828;80:0.032074,0.000018,0.001165,0.999999,0.998840,True,157369,80278,77077,0,71,472.5796
1157,62,poppy,62,62,1,1,0.884017,0.884949,62:0.884949;92:0.047638;70:0.013641;82:0.006775;83:0.002014,0.000024,0.000011,1.000000,1.000031,True,155784,79574,76196,0,71,467.8198
1158,52,oak_tree,52,52,1,1,0.453700,0.453461,52:0.453461;47:0.385468;59:0.026123;96:0.025146;36:0.005280,0.000023,0.000811,0.999999,0.999207,True,157273,80102,77157,0,69,472.2913
1159,53,orange,53,53,1,1,0.943888,0.945160,53:0.945160;61:0.009796;10:0.003876;8:0.003662;22:0.002106,0.000024,0.000091,1.000000,1.000397,True,156644,79921,76709,0,71,470.4024
1160,41,lawn_mower,41,41,1,1,0.607504,0.607697,41:0.607697;89:0.117157;48:0.103149;58:0.049103;8:0.005493,0.000014,0.000008,1.000000,1.000000,True,155948,79593,76341,0,71,468.3123
1161,33,forest,96,96,1,0,0.461498,0.461273,96:0.461273;33:0.264069;47:0.087006;59:0.036377;65:0.008911,0.000022,0.000746,0.999999,0.999268,True,156584,79637,76933,0,71,470.2222
1162,84,table,84,84,1,1,0.168757,0.168549,84:0.168549;15:0.088226;8:0.072205;48:0.027832;25:0.027161,0.000017,0.001347,1.000000,0.998657,True,156424,79758,76652,0,69,469.7417
1163,22,clock,25,25,1,0,0.208971,0.208801,25:0.208801;60:0.175110;71:0.084076;5:0.068237;39:0.039062,0.000015,0.001134,1.000000,0.998871,True,157875,80264,77597,0,71,474.0991
1164,67,ray,67,67,1,1,0.911002,0.756012,67:0.756012;32:0.177582;93:0.017181;73:0.006653;99:0.005157,0.003102,0.080184,0.987058,1.000183,True,156591,79664,76913,0,71,470.2432
1165,44,lizard,78,78,1,0,0.174494,0.174316,78:0.174316;77:0.081879;10:0.065765;88:0.059479;16:0.045135,0.000017,0.001134,0.999999,0.998871,True,156519,79276,77229,0,71,470.0270
1166,95,whale,95,95,1,1,0.889381,0.890442,95:0.890442;30:0.036285;72:0.009552;55:0.006165;69:0.003693,0.000025,-0.000057,1.000000,1.000122,True,158128,81167,76947,0,71,474.8589
1167,24,cockroach,24,24,1,1,0.729173,0.729675,24:0.729675;7:0.057556;20:0.013641;6:0.012970;45:0.011169,0.000018,0.000039,1.000000,0.999969,True,157647,79349,78284,0,71,473.4144
1168,46,man,46,46,1,1,0.726301,0.726746,46:0.726746;11:0.098785;98:0.061829;35:0.017944;32:0.007263,0.000018,0.000079,1.000000,0.999939,True,156718,79832,76872,0,71,470.6246
1169,98,woman,98,98,1,1,0.575492,0.575470,98:0.575470;35:0.253357;11:0.042175;2:0.030548;46:0.023254,0.000017,0.000112,1.000000,0.999908,True,156809,79680,77115,0,71,470.8979
1170,31,elephant,31,31,1,1,0.856239,0.857178,31:0.857178;3:0.062500;19:0.015198;21:0.005920;29:0.004669,0.000026,0.000305,1.000000,0.999756,True,157379,80846,76519,0,71,472.6096
1171,83,sweet_pepper,83,83,1,1,0.300062,0.299896,83:0.299896;57:0.244110;0:0.154053;53:0.090118;92:0.051453,0.000015,0.000772,1.000000,0.999237,True,156878,79187,77677,0,71,471.1051
1172,16,can,16,16,1,1,0.369361,0.369141,16:0.369141;10:0.141937;28:0.111237;22:0.033325;61:0.031921,0.000018,0.000862,0.999999,0.999146,True,156558,79671,76873,0,71,470.1441
1173,2,baby,2,2,1,1,0.670256,0.670593,2:0.670593;11:0.104950;35:0.097534;98:0.020050;39:0.009674,0.000019,0.000235,1.000000,0.999786,True,155799,78574,77211,0,71,467.8649
1174,47,maple_tree,52,52,1,0,0.478413,0.478363,52:0.478363;47:0.224121;59:0.069031;96:0.032776;85:0.007904,0.000015,0.000617,1.000000,0.999390,True,204928,123134,81780,0,71,615.3994
1175,51,mushroom,51,51,1,1,0.477689,0.477600,51:0.477600;40:0.047791;44:0.038391;93:0.033081;74:0.032288,0.000014,0.000678,1.000000,0.999329,True,156311,79553,76744,0,71,469.4024
1176,3,bear,38,38,1,0,0.341165,0.341003,38:0.341003;3:0.087097;31:0.070892;34:0.044739;21:0.039520,0.000014,0.000706,1.000000,0.999298,True,156524,79830,76680,0,71,470.0420
1177,18,caterpillar,18,18,1,1,0.437241,0.437225,18:0.437225;99:0.085663;44:0.064972;79:0.048615;9:0.023926,0.000013,0.000801,1.000000,0.999207,True,157329,79876,77439,0,71,472.4595
1178,60,plain,60,60,1,1,0.970793,0.952576,60:0.952576;71:0.003845;19:0.003052;82:0.002808;33:0.001984,0.000368,0.004082,0.999994,1.000305,True,156687,80047,76626,0,71,470.5315
1179,38,kangaroo,42,42,1,0,0.244436,0.244293,42:0.244293;63:0.115387;38:0.095703;88:0.061218;66:0.051910,0.000015,0.001107,1.000000,0.998901,True,154757,78206,76537,0,71,464.7357
1180,95,whale,95,95,1,1,0.488194,0.488220,95:0.488220;30:0.196014;71:0.073944;69:0.024841;55:0.023438,0.000019,0.000842,1.000000,0.999176,True,156694,80008,76672,0,71,470.5526
1181,89,tractor,89,89,1,1,0.411027,0.410950,89:0.410950;33:0.156708;51:0.095490;34:0.046082;88:0.026428,0.000015,0.000714,1.000000,0.999298,True,156849,79649,77186,0,71,471.0180
1182,11,boy,6,6,1,0,0.107358,0.107239,6:0.107239;14:0.098877;82:0.061218;35:0.051331;46:0.046326,0.000018,0.001257,0.999999,0.998749,True,156393,79834,76545,0,71,469.6486
1183,63,porcupine,63,63,1,1,0.405212,0.405090,63:0.405090;4:0.066010;72:0.061371;3:0.053894;74:0.038910,0.000015,0.000708,1.000000,0.999298,True,157407,80052,77341,0,71,472.6937
1184,15,camel,15,15,1,1,0.989731,0.925049,15:0.925049;29:0.019745;19:0.008362;32:0.004242;31:0.004059,0.001294,0.046483,0.999760,1.000061,True,156430,79032,77384,0,71,469.7598
1185,49,mountain,30,30,1,0,0.147847,0.147705,30:0.147705;49:0.100006;93:0.084778;95:0.073029;73:0.046082,0.000016,0.001285,1.000000,0.998718,True,157053,80105,76934,0,71,471.6306
1186,63,porcupine,63,63,1,1,0.701455,0.701904,63:0.701904;4:0.065643;74:0.048615;42:0.022949;26:0.009857,0.000018,0.000168,1.000000,0.999847,True,158332,80656,77662,0,71,475.4715
1187,85,tank,85,85,1,1,0.420445,0.420349,85:0.420349;17:0.052368;12:0.036255;27:0.034607;37:0.021271,0.000014,0.000767,1.000000,0.999237,True,156342,79183,77145,0,71,469.4955
1188,12,bridge,12,12,1,1,0.140665,0.140472,12:0.140472;37:0.130920;13:0.075165;68:0.072754;89:0.059875,0.000016,0.001134,1.000000,0.998871,True,156985,79606,77365,0,71,471.4264
1189,38,kangaroo,38,38,1,1,0.715274,0.715698,38:0.715698;65:0.107819;19:0.028992;41:0.017090;55:0.011719,0.000020,0.000056,1.000000,0.999969,True,156956,80140,76802,0,71,471.3393
1190,66,raccoon,66,66,1,1,0.941205,0.942474,66:0.942474;74:0.005066;86:0.003113;63:0.002472;97:0.001770,0.000028,0.000074,1.000000,0.999969,True,177848,96829,81005,0,69,534.0781
1191,99,worm,99,99,1,1,0.619494,0.619720,99:0.619720;78:0.075592;16:0.033539;86:0.020447;26:0.013489,0.000016,0.000194,1.000000,0.999817,True,156980,79817,77149,0,71,471.4114
1192,72,seal,55,55,1,0,0.089881,0.089722,55:0.089722;72:0.089233;64:0.072845;66:0.066986;4:0.065369,0.000018,0.001288,0.999999,0.998718,True,157800,80431,77355,0,69,473.8739
1193,83,sweet_pepper,53,53,1,0,0.802857,0.803528,53:0.803528;83:0.084442;57:0.015900;62:0.012421;0:0.008484,0.000023,0.000253,1.000000,0.999786,True,156198,79568,76616,0,71,469.0631
1194,12,bridge,12,12,1,1,0.910905,0.912048,12:0.912048;17:0.011261;76:0.007507;71:0.005676;85:0.004456,0.000024,-0.000070,1.000000,1.000122,True,158541,81389,77138,0,71,476.0991
1195,93,turtle,93,93,1,1,0.884665,0.885651,93:0.885651;67:0.025696;32:0.013000;73:0.009155;26:0.006775,0.000023,0.000039,1.000000,1.000031,True,157454,78931,78509,0,71,472.8348
1196,51,mushroom,42,42,1,0,0.522376,0.522491,42:0.522491;51:0.214386;63:0.046295;74:0.013947;14:0.009888,0.000014,0.000160,1.000000,0.999847,True,156680,80002,76664,0,71,470.5105
1197,21,chimpanzee,21,21,1,1,0.881054,0.882202,21:0.882202;3:0.023376;75:0.007263;98:0.006958;31:0.005890,0.000026,0.000078,1.000000,0.999969,True,176847,97187,79646,0,71,531.0721
1198,47,maple_tree,52,52,1,0,0.446836,0.446655,52:0.446655;47:0.395416;59:0.035614;96:0.021393;36:0.005280,0.000023,0.000749,0.999999,0.999268,True,157162,80078,77070,0,71,471.9580
1199,21,chimpanzee,21,21,1,1,0.721261,0.721588,21:0.721588;3:0.091400;55:0.024902;31:0.023987;72:0.022888,0.000018,0.000114,1.000000,0.999908,True,173563,79299,94250,0,71,521.2102
1200,43,lion,43,43,1,1,0.846549,0.847443,43:0.847443;4:0.022125;3:0.021790;88:0.009094;55:0.007263,0.000023,-0.000029,1.000000,1.000061,True,157530,80295,77221,0,69,473.0631
1201,77,snail,77,77,1,1,0.949079,0.950317,77:0.950317;51:0.004822;80:0.004150;4:0.002563;70:0.001984,0.000024,-0.000410,1.000000,1.000458,True,156705,79362,77329,0,71,470.5856
1202,55,otter,55,55,1,1,0.264553,0.264404,55:0.264404;3:0.145721;4:0.105316;80:0.075897;72:0.049744,0.000014,0.000928,1.000000,0.999084,True,158127,80923,77190,0,71,474.8559
1203,36,hamster,36,36,1,1,0.215136,0.214905,36:0.214905;50:0.138977;64:0.127106;2:0.024902;1:0.024811,0.000017,0.000981,0.999999,0.999023,True,157769,80737,77018,0,71,473.7808
1204,57,pear,57,57,1,1,0.725396,0.725891,57:0.725891;53:0.042725;54:0.018311;9:0.016571;0:0.015106,0.000018,0.000132,1.000000,0.999878,True,158050,80347,77689,0,71,474.6246
1205,69,rocket,69,69,1,1,0.408371,0.408295,69:0.408295;76:0.137115;12:0.024841;23:0.023773;17:0.020142,0.000014,0.000890,1.000000,0.999115,True,155360,79441,75905,0,71,466.5465
1206,5,bed,5,5,1,1,0.910431,0.911560,5:0.911560;94:0.039185;25:0.007202;84:0.006226;37:0.003235,0.000027,0.000137,1.000000,0.999939,True,157344,80091,77239,0,71,472.5045
