ID,Label,Label_Name,SW_Pred,SW_Name,HW_Pred,HW_Name,HW_eq_SW,HW_eq_GT,Scale,MAE,KL,Cos,Total_Cyc,P1_Cyc,P2_Cyc,Stall_Cyc,Compute_Cyc,Saturated
1896,617,lab coat,617,lab coat,617,lab coat,1,1,0.3973,0.001304,1.061955,0.991419,143794,66925,76855,48,344,0
1897,689,overskirt,411,apron,411,apron,1,0,0.7290,0.000442,0.155342,0.983510,140937,58618,82305,48,344,0
1898,812,space shuttle,812,space shuttle,812,space shuttle,1,1,0.3839,0.001149,0.918061,0.869245,129590,52886,76690,80,376,0
1899,202,soft-coated wheaten terrier,202,soft-coated wheaten terrier,202,soft-coated wheaten terrier,1,1,0.4590,0.000949,0.606071,0.883871,132163,55685,76464,16,312,0
1900,628,liner,908,wing,908,wing,1,0,0.6650,0.000614,0.317313,0.939046,138325,61171,77140,32,328,0
1901,474,cardigan,474,cardigan,474,cardigan,1,1,0.6244,0.000767,0.416122,0.961038,127552,51098,76440,16,312,0
1902,260,chow,260,chow,260,chow,1,1,0.4577,0.001066,0.746337,0.924226,138439,57309,81116,32,328,0
1903,725,pitcher,725,pitcher,725,pitcher,1,1,0.3040,0.001002,0.721169,0.916759,146742,68672,78056,32,328,0
1904,667,mortarboard,667,mortarboard,667,mortarboard,1,1,0.4884,0.001222,1.034555,0.908641,132444,55810,76620,80,376,0
1905,928,ice cream,969,eggnog,969,eggnog,1,0,0.5924,0.000757,0.404974,0.962703,129746,52487,77245,48,344,0
1906,566,French horn,566,French horn,566,French horn,1,1,0.2571,0.001275,1.018730,0.957392,133125,56114,76997,32,328,0
1907,998,ear,903,wig,903,wig,1,0,0.6586,0.000780,0.384214,0.975390,139325,55845,83466,16,312,0
1908,886,vending machine,886,vending machine,886,vending machine,1,1,0.2773,0.001282,1.039743,0.988906,143526,66160,77352,48,344,0
1909,775,sarong,467,butcher shop,467,butcher shop,1,0,0.5700,0.001105,0.743881,0.964312,134704,57672,77018,16,312,0
1910,834,suit,834,suit,834,suit,1,1,0.3941,0.001095,0.856369,0.920799,133028,56350,76664,48,344,0
1911,20,water ouzel,20,water ouzel,20,water ouzel,1,1,0.4132,0.001230,0.956496,0.994071,153867,73690,80163,0,296,0
1912,399,abaya,399,abaya,399,abaya,1,1,0.4536,0.001314,1.085845,0.936419,138549,60584,77951,32,328,0
1913,209,Chesapeake Bay retriever,209,Chesapeake Bay retriever,209,Chesapeake Bay retriever,1,1,0.4443,0.001285,1.052820,0.945315,133050,55970,77066,16,312,0
1914,31,tree frog,304,leaf beetle,304,leaf beetle,1,0,0.5635,0.000727,0.394765,0.930962,131794,54977,76803,16,312,0
1915,683,oboe,683,oboe,683,oboe,1,1,0.2691,0.001275,1.018009,0.958345,130369,53713,76642,48,344,0
1916,369,siamang,379,howler monkey,379,howler monkey,1,0,0.5013,0.001198,0.937132,0.929863,133945,57349,76582,32,328,0
1917,570,gasmask,570,gasmask,570,gasmask,1,1,0.3980,0.001129,0.903563,0.921468,136397,59404,76979,48,344,0
1918,130,flamingo,562,fountain,562,fountain,1,0,0.7167,0.000619,0.292720,0.967607,131489,54272,77203,32,328,0
1919,554,fireboat,554,fireboat,554,fireboat,1,1,0.3187,0.001289,1.046291,0.986590,129249,52971,76264,32,328,0
1920,807,solar dish,807,solar dish,807,solar dish,1,1,0.6243,0.000890,0.535971,0.949250,145920,67943,77963,32,328,0
1921,494,chime,494,chime,494,chime,1,1,0.3899,0.001313,1.065089,0.953591,141894,64797,77083,16,312,0
1922,792,shovel,792,shovel,792,shovel,1,1,0.6237,0.000973,0.609377,0.964314,130704,54032,76658,32,328,0
1923,6,stingray,6,stingray,6,stingray,1,1,0.5636,0.001087,0.798705,0.957287,132939,55973,76952,0,296,0
1924,364,three-toed sloth,364,three-toed sloth,364,three-toed sloth,1,1,0.5659,0.000946,0.634178,0.926214,137260,60428,76818,16,312,0
1925,447,binoculars,745,projector,745,projector,1,0,0.8891,0.000134,0.055863,0.994578,131920,55303,76603,64,360,0
1926,865,toyshop,865,toyshop,865,toyshop,1,1,0.6973,0.000696,0.360591,0.968278,141704,59879,81811,32,328,0
1927,700,paper towel,700,paper towel,700,paper towel,1,1,0.2349,0.001172,0.859863,0.920031,191469,100928,90527,80,376,0
1928,747,punching bag,805,soccer ball,805,soccer ball,1,0,0.6852,0.000606,0.252907,0.981817,155956,75874,80068,96,392,0
1929,462,broom,601,hoopskirt,601,hoopskirt,1,0,0.6831,0.000659,0.302652,0.968134,132773,55971,76788,32,328,0
1930,263,Pembroke,284,Siamese cat,284,Siamese cat,1,0,0.5348,0.000940,0.566852,0.951393,142598,60266,82318,32,328,0
1931,37,box turtle,35,mud turtle,35,mud turtle,1,0,0.5780,0.000846,0.483414,0.966636,136106,59103,76989,0,296,0
1932,265,toy poodle,266,miniature poodle,266,miniature poodle,1,0,0.3747,0.001018,0.767531,0.884518,132856,55761,77081,32,328,0
1933,782,screen,548,entertainment center,548,entertainment center,1,0,0.4175,0.001335,1.098127,0.949627,127953,52078,75861,48,344,0
1934,225,malinois,225,malinois,225,malinois,1,1,0.4132,0.001207,0.961365,0.915372,145952,68365,77573,16,312,0
1935,907,wine bottle,907,wine bottle,907,wine bottle,1,1,0.4521,0.000895,0.570936,0.925948,138459,61318,77127,48,344,0
1936,356,weasel,358,polecat,358,polecat,1,0,0.2973,0.001306,1.042200,0.925059,131263,54421,76828,16,312,0
1937,862,torch,862,torch,862,torch,1,1,0.6756,0.000669,0.295721,0.972613,145909,67712,78183,64,377,0
1938,254,pug,254,pug,254,pug,1,1,0.4396,0.001103,0.851462,0.940404,132691,55822,76855,16,312,0
1939,336,marmot,336,marmot,336,marmot,1,1,0.3359,0.001307,1.063676,0.978826,133106,56273,76819,32,328,0
1940,560,football helmet,560,football helmet,560,football helmet,1,1,0.5942,0.000995,0.688066,0.955949,131523,54370,77139,64,360,0
1941,535,disk brake,535,disk brake,535,disk brake,1,1,0.3925,0.001307,1.064789,0.988181,129779,53599,76166,64,360,0
1942,211,vizsla,211,vizsla,211,vizsla,1,1,0.4521,0.001109,0.838258,0.929344,143253,61537,81702,16,312,0
1943,523,crutch,470,candle,470,candle,1,0,0.4290,0.001266,1.014508,0.904727,131147,54592,76541,16,312,0
1944,890,volleyball,890,volleyball,890,volleyball,1,1,0.3962,0.001305,1.067919,0.992783,134311,56977,77320,64,360,0
1945,386,African elephant,101,tusker,101,tusker,1,0,0.2687,0.000924,0.627946,0.962628,153595,74674,78907,0,296,0
1946,116,chiton,116,chiton,116,chiton,1,1,0.2491,0.001197,0.920502,0.993410,135173,57691,77468,0,296,0
1947,525,dam,525,dam,525,dam,1,1,0.3529,0.001276,1.026433,0.990663,139859,63494,76351,48,344,0
1948,540,drilling platform,540,drilling platform,540,drilling platform,1,1,0.5421,0.000981,0.651210,0.951253,130444,54083,76347,32,328,0
1949,546,electric guitar,546,electric guitar,546,electric guitar,1,1,0.2673,0.001268,1.011167,0.970003,135082,57898,77170,32,328,0
1950,847,tank,586,half track,586,half track,1,0,0.4524,0.001116,0.808543,0.975523,127752,51319,76419,48,344,0
1951,746,puck,746,puck,746,puck,1,1,0.2544,0.001188,0.915664,0.994270,146753,69070,77669,48,344,0
1952,626,lighter,558,flute,558,flute,1,0,0.8251,0.000276,0.082324,0.988707,140871,62275,78582,48,344,0
1953,244,Tibetan mastiff,244,Tibetan mastiff,244,Tibetan mastiff,1,1,0.3374,0.001216,0.945643,0.993649,156849,75947,80888,16,312,0
1954,106,wombat,356,weasel,356,weasel,1,0,0.5282,0.000685,0.388668,0.971009,137010,59452,77544,16,312,0
1955,157,papillon,157,papillon,157,papillon,1,1,0.3299,0.001206,1.033388,0.837597,135068,58715,76339,16,312,0
1956,451,bolo tie,451,bolo tie,451,bolo tie,1,1,0.4117,0.001343,1.112121,0.987795,133288,56538,76736,32,328,0
1957,233,Bouvier des Flandres,233,Bouvier des Flandres,233,Bouvier des Flandres,1,1,0.3954,0.001146,0.832152,0.935193,132362,55907,76441,16,312,0
1958,122,American lobster,122,American lobster,122,American lobster,1,1,0.4881,0.001114,0.816308,0.941737,129794,53078,76702,0,296,0
1959,10,brambling,11,goldfinch,11,goldfinch,1,0,0.3287,0.001329,1.092561,0.971939,145204,68173,77017,0,296,0
1960,713,photocopier,713,photocopier,713,photocopier,1,1,0.2654,0.001273,1.023776,0.979573,142917,64678,78225,64,360,0
1961,177,Scottish deerhound,177,Scottish deerhound,177,Scottish deerhound,1,1,0.5536,0.001051,0.686698,0.952862,146929,68665,78250,16,312,0
1962,268,Mexican hairless,268,Mexican hairless,268,Mexican hairless,1,1,0.3040,0.001316,1.084152,0.980137,142223,64941,77268,32,328,0
1963,67,diamondback,67,diamondback,67,diamondback,1,1,0.4537,0.001062,0.791904,0.934238,157303,78280,79009,0,296,0
1964,364,three-toed sloth,364,three-toed sloth,364,three-toed sloth,1,1,0.4575,0.001371,1.132754,0.971653,154440,75150,79276,32,328,0
1965,774,sandal,774,sandal,774,sandal,1,1,0.3937,0.001115,0.795413,0.965144,129731,53586,76131,64,360,0
1966,305,dung beetle,305,dung beetle,305,dung beetle,1,1,0.3189,0.001426,1.250691,0.954334,134863,57790,77059,16,312,0
1967,226,briard,226,briard,226,briard,1,1,0.3714,0.001120,0.811439,0.963162,130942,54661,76267,16,312,0
1968,777,scabbard,777,scabbard,777,scabbard,1,1,0.5105,0.001240,1.021482,0.929828,130338,54087,76237,48,344,0
1969,608,jean,608,jean,608,jean,1,1,0.5353,0.001115,0.829550,0.925976,137683,60307,77362,48,344,0
1970,476,carousel,476,carousel,476,carousel,1,1,0.4130,0.001321,1.075822,0.981270,148135,69397,78724,32,328,0
1971,433,bathing cap,433,bathing cap,433,bathing cap,1,1,0.4366,0.001229,0.954698,0.995292,135326,58543,76769,16,329,0
1972,42,agama,39,common iguana,39,common iguana,1,0,0.3460,0.000962,0.611481,0.924438,139601,62503,77084,0,296,0
1973,335,fox squirrel,335,fox squirrel,335,fox squirrel,1,1,0.4242,0.001272,1.008591,0.991467,131743,55413,76316,16,312,0
1974,515,cowboy hat,515,cowboy hat,515,cowboy hat,1,1,0.3515,0.001249,0.976874,0.969344,133935,57148,76773,32,328,0
1975,741,prayer rug,741,prayer rug,741,prayer rug,1,1,0.7860,0.000413,0.132872,0.987725,133577,56943,76620,80,376,0
1976,600,hook,600,hook,600,hook,1,1,0.4246,0.001391,1.248644,0.918654,146224,68828,77382,32,328,0
1977,742,printer,742,printer,742,printer,1,1,0.4204,0.001100,0.837815,0.935811,133139,56423,76702,32,328,0
1978,331,hare,331,hare,331,hare,1,1,0.3060,0.001187,0.907903,0.931645,131414,54933,76467,16,312,0
1979,486,cello,486,cello,486,cello,1,1,0.3468,0.001056,0.769474,0.973304,147074,68391,78669,16,312,0
1980,889,violin,860,tobacco shop,860,tobacco shop,1,0,0.7293,0.000427,0.154758,0.970500,136915,55709,81192,48,344,0
1981,184,Irish terrier,184,Irish terrier,184,Irish terrier,1,1,0.5807,0.000834,0.486234,0.954622,135691,58486,77191,16,312,0
1982,348,ram,348,ram,348,ram,1,1,0.2667,0.001234,0.949728,0.952176,129796,53212,76570,32,328,0
1983,986,yellow lady's slipper,986,yellow lady's slipper,986,yellow lady's slipper,1,1,0.2883,0.001111,0.827683,0.998065,130459,54279,76166,32,328,0
1984,690,oxcart,690,oxcart,690,oxcart,1,1,0.2650,0.001242,0.965387,0.916272,134392,57359,77019,48,344,0
1985,511,convertible,511,convertible,511,convertible,1,1,0.4246,0.001216,0.935769,0.956590,139759,62999,76746,32,328,0
1986,639,maillot tank suit,638,maillot,638,maillot,1,0,0.4601,0.000957,0.603714,0.962620,142297,64509,77774,32,328,0
1987,420,banjo,420,banjo,420,banjo,1,1,0.3019,0.001299,1.054733,0.979107,142222,64611,77597,16,312,0
1988,950,orange,950,orange,950,orange,1,1,0.3287,0.001283,1.022581,0.954340,137232,59925,77293,64,360,0
1989,165,black-and-tan coonhound,165,black-and-tan coonhound,165,black-and-tan coonhound,1,1,0.3018,0.001444,1.267722,0.904875,131117,54396,76707,16,312,0
1990,839,suspension bridge,839,suspension bridge,839,suspension bridge,1,1,0.6168,0.000886,0.572952,0.946559,131851,55394,76443,64,360,0
1991,948,Granny Smith,948,Granny Smith,948,Granny Smith,1,1,0.3902,0.001263,1.007711,0.991085,134729,57731,76984,16,312,0
1992,136,European gallinule,136,European gallinule,136,European gallinule,1,1,0.3405,0.001273,1.019193,0.988515,129703,53252,76437,16,312,0
1993,447,binoculars,447,binoculars,447,binoculars,1,1,0.7312,0.000446,0.159024,0.980185,129611,53289,76308,16,312,0
1994,353,gazelle,345,ox,345,ox,1,0,0.6890,0.000674,0.342562,0.959288,140497,62192,78291,32,328,0
1995,615,knee pad,615,knee pad,615,knee pad,1,1,0.2353,0.001265,1.014658,0.993620,155817,72545,83258,64,371,0
1996,145,king penguin,145,king penguin,145,king penguin,1,1,0.6151,0.000512,0.224779,0.970072,140791,62980,77797,16,312,0
1997,628,liner,628,liner,628,liner,1,1,0.3189,0.001256,0.998211,0.987261,130578,53586,76978,48,344,0
1998,452,bonnet,601,hoopskirt,601,hoopskirt,1,0,0.5984,0.000755,0.404054,0.947417,148997,71206,77777,64,360,0
1999,843,swing,843,swing,843,swing,1,1,0.3101,0.001171,0.896438,0.996899,130389,53617,76758,64,360,0
2000,761,remote control,761,remote control,761,remote control,1,1,0.5130,0.001203,0.922685,0.959399,149184,70594,78576,32,328,0
2001,876,tub,876,tub,876,tub,1,1,0.4694,0.000955,0.707027,0.945302,143125,66203,76908,32,328,0
2002,235,German shepherd,235,German shepherd,235,German shepherd,1,1,0.4980,0.001126,0.882749,0.925544,131590,54472,77104,16,312,0
2003,753,radiator,753,radiator,753,radiator,1,1,0.4547,0.001309,1.054728,0.989824,131613,55106,76493,48,344,0
2004,931,bagel,931,bagel,931,bagel,1,1,0.3197,0.001336,1.105264,0.958294,143051,65285,77752,32,328,0
2005,106,wombat,106,wombat,106,wombat,1,1,0.4200,0.001410,1.213797,0.953793,134229,57658,76557,0,296,0
2006,87,African grey,87,African grey,87,African grey,1,1,0.4765,0.001293,1.024111,0.992899,130306,53763,76529,0,296,0
2007,947,mushroom,992,agaric,992,agaric,1,0,0.3358,0.000965,0.728634,0.940873,173421,90644,82763,48,344,0
2008,868,tray,868,tray,868,tray,1,1,0.3896,0.001307,1.072785,0.991926,136287,57858,78415,48,344,0
2009,741,prayer rug,917,comic book,917,comic book,1,0,0.6624,0.000682,0.336329,0.947666,145865,67316,78535,48,344,0
2010,161,basset,208,Labrador retriever,208,Labrador retriever,1,0,0.8579,0.000203,0.058800,0.987150,140324,63284,77026,16,312,0
2011,776,sax,776,sax,776,sax,1,1,0.3020,0.001325,1.085736,0.949743,130863,54422,76427,48,344,0
2012,573,go-kart,573,go-kart,573,go-kart,1,1,0.3457,0.000980,0.765623,0.888417,146021,67892,78115,48,344,0
2013,281,tabby,281,tabby,281,tabby,1,1,0.5332,0.001003,0.720616,0.940366,131278,54830,76434,32,328,0
2014,527,desktop computer,664,monitor,664,monitor,1,0,0.3347,0.001178,0.971709,0.877469,135981,59058,76909,80,376,0
2015,311,grasshopper,311,grasshopper,311,grasshopper,1,1,0.3190,0.001066,0.845137,0.937064,133537,56585,76938,16,312,0
2016,693,paddle,579,grand piano,579,grand piano,1,0,0.6743,0.000558,0.229262,0.968851,133460,56667,76779,48,344,0
2017,706,patio,706,patio,706,patio,1,1,0.6211,0.000775,0.411647,0.953488,128623,52171,76438,80,376,0
2018,38,banded gecko,38,banded gecko,38,banded gecko,1,1,0.3592,0.001351,1.114243,0.935118,128131,51962,76155,0,296,0
2019,889,violin,889,violin,889,violin,1,1,0.5261,0.001116,0.804228,0.937379,138909,58156,80739,80,376,0
2020,386,African elephant,101,tusker,101,tusker,1,0,0.3034,0.000884,0.578892,0.952780,129831,53691,76126,0,296,0
2021,57,garter snake,57,garter snake,57,garter snake,1,1,0.3610,0.001362,1.128685,0.953808,148548,69748,78786,0,296,0
2022,74,garden spider,72,black and gold garden spider,72,black and gold garden spider,1,0,0.3394,0.001003,0.713761,0.957276,135526,58306,77206,0,296,0
2023,901,whiskey jug,725,pitcher,725,pitcher,1,0,0.3243,0.001207,0.997706,0.865056,146099,68307,77778,32,328,0
2024,962,meat loaf,965,burrito,965,burrito,1,0,0.4419,0.000940,0.640268,0.895667,133479,56074,77391,16,312,0
2025,518,crash helmet,518,crash helmet,518,crash helmet,1,1,0.5204,0.001246,0.943232,0.992291,130045,53351,76680,32,328,0
2026,824,stole,824,stole,824,stole,1,1,0.4316,0.001195,0.968336,0.909281,135775,58554,77207,48,344,0
2027,102,echidna,102,echidna,102,echidna,1,1,0.2774,0.001158,0.873121,0.995569,143992,66625,77353,0,296,0
2028,899,water jug,899,water jug,899,water jug,1,1,0.4709,0.001037,0.778826,0.881765,137142,59399,77729,64,360,0
2029,437,beacon,437,beacon,437,beacon,1,1,0.3570,0.001302,1.053272,0.973217,146338,67594,78730,32,328,0
2030,455,bottlecap,455,bottlecap,455,bottlecap,1,1,0.4832,0.001058,0.711600,0.945039,135456,57973,77469,16,312,0
2031,263,Pembroke,263,Pembroke,263,Pembroke,1,1,0.3591,0.001278,1.043809,0.945701,135644,58488,77142,32,328,0
2032,929,ice lolly,673,mouse,673,mouse,1,0,0.6666,0.000707,0.361493,0.952548,136038,58355,77669,48,344,0
2033,403,aircraft carrier,554,fireboat,554,fireboat,1,0,0.5310,0.001057,0.736862,0.922735,131886,55240,76632,48,344,0
2034,209,Chesapeake Bay retriever,209,Chesapeake Bay retriever,209,Chesapeake Bay retriever,1,1,0.3296,0.001313,1.075696,0.985434,133536,56347,77175,16,312,0
2035,632,loudspeaker,526,desk,526,desk,1,0,0.6886,0.000496,0.245982,0.933684,135897,58454,77429,32,328,0
2036,244,Tibetan mastiff,244,Tibetan mastiff,244,Tibetan mastiff,1,1,0.3825,0.001285,1.025155,0.982287,147365,70081,77270,16,312,0
2037,205,flat-coated retriever,205,flat-coated retriever,205,flat-coated retriever,1,1,0.3877,0.001406,1.212436,0.941526,133594,56565,77015,16,312,0
2038,233,Bouvier des Flandres,233,Bouvier des Flandres,233,Bouvier des Flandres,1,1,0.3484,0.001135,0.814824,0.929545,152827,70455,82358,16,312,0
2039,999,toilet tissue,700,paper towel,700,paper towel,1,0,0.3907,0.001279,1.032054,0.956931,131219,54570,76635,48,344,0
2040,381,spider monkey,369,siamang,369,siamang,1,0,0.3802,0.001200,0.998050,0.928197,134781,57864,76903,32,328,0
2041,226,briard,231,collie,231,collie,1,0,0.4781,0.001057,0.722636,0.969294,129274,53014,76246,16,312,0
2042,189,Lakeland terrier,189,Lakeland terrier,189,Lakeland terrier,1,1,0.4702,0.001126,0.884310,0.916580,136431,59254,77163,16,312,0
2043,216,clumber,216,clumber,216,clumber,1,1,0.3714,0.001283,1.017895,0.977675,140357,60276,80067,16,312,0
2044,521,Crock Pot,521,Crock Pot,521,Crock Pot,1,1,0.3260,0.001358,1.156772,0.908941,134799,57490,77295,32,328,0
2045,435,bathtub,435,bathtub,435,bathtub,1,1,0.5095,0.001044,0.709352,0.958803,130271,53396,76861,48,344,0
2046,761,remote control,761,remote control,761,remote control,1,1,0.3719,0.001360,1.140079,0.974089,156352,76424,79914,32,328,0
2047,366,gorilla,366,gorilla,366,gorilla,1,1,0.3487,0.001392,1.172916,0.934946,133323,56979,76330,16,312,0
2048,461,breastplate,412,ashcan,412,ashcan,1,0,0.6915,0.000567,0.235649,0.964337,142546,64731,77801,32,328,0
2049,132,American egret,132,American egret,132,American egret,1,1,0.4034,0.001199,0.938002,0.951845,132204,54831,77359,16,312,0
2050,286,cougar,286,cougar,286,cougar,1,1,0.3135,0.001250,0.988363,0.986358,132499,56182,76303,16,312,0
2051,985,daisy,985,daisy,985,daisy,1,1,0.5325,0.000838,0.528093,0.921049,133957,57051,76892,32,328,0
2052,934,hotdog,934,hotdog,934,hotdog,1,1,0.4175,0.001310,1.065051,0.987211,127354,51427,75913,32,328,0
2053,139,ruddy turnstone,139,ruddy turnstone,139,ruddy turnstone,1,1,0.3106,0.001208,0.934554,0.991257,140459,63939,76506,16,312,0
2054,606,iron,606,iron,606,iron,1,1,0.8236,0.000308,0.092572,0.986275,148520,69832,78674,48,344,0
2055,353,gazelle,353,gazelle,353,gazelle,1,1,0.3512,0.001306,1.049623,0.954576,134498,57472,77012,32,328,0
2056,494,chime,494,chime,494,chime,1,1,0.4641,0.001215,1.032334,0.916954,133676,56262,77400,16,312,0
2057,392,rock beauty,392,rock beauty,392,rock beauty,1,1,0.3216,0.001129,0.907569,0.866302,136451,52502,83935,16,312,0
2058,533,dishrag,735,poncho,735,poncho,1,0,0.3751,0.001009,0.684206,0.937436,137515,59734,77767,64,360,0
2059,969,eggnog,967,espresso,967,espresso,1,0,0.4137,0.000986,0.727161,0.904393,131148,54352,76782,32,328,0
2060,617,lab coat,617,lab coat,617,lab coat,1,1,0.4712,0.001360,1.117096,0.975679,132038,55605,76419,32,328,0
2061,641,maraca,641,maraca,641,maraca,1,1,0.3277,0.001270,1.021224,0.991905,143758,66673,77071,48,344,0
2062,865,toyshop,865,toyshop,865,toyshop,1,1,0.5342,0.001202,0.941184,0.952732,138439,61160,77265,64,360,0
2063,940,spaghetti squash,942,butternut squash,942,butternut squash,1,0,0.2994,0.000999,0.741539,0.911199,143032,64294,78724,80,376,0
2064,223,schipperke,224,groenendael,224,groenendael,1,0,0.6038,0.000714,0.385527,0.942664,151731,72920,78797,16,312,0
2065,787,shield,787,shield,787,shield,1,1,0.3934,0.001356,1.134078,0.977403,135352,58178,77160,96,392,0
2066,761,remote control,761,remote control,761,remote control,1,1,0.4227,0.001392,1.186128,0.954211,129282,51987,77281,32,328,0
2067,387,lesser panda,387,lesser panda,387,lesser panda,1,1,0.3107,0.001171,0.893005,0.995944,134790,58002,76774,48,344,0
2068,787,shield,892,wall clock,892,wall clock,1,0,0.5193,0.001023,0.738049,0.920587,137432,56100,81318,32,328,0
2069,404,airliner,404,airliner,404,airliner,1,1,0.2953,0.001297,1.043727,0.949833,134594,57394,77186,16,312,0
2070,642,marimba,552,feather boa,552,feather boa,1,0,0.7928,0.000319,0.091423,0.986055,132139,55393,76732,48,344,0
2071,787,shield,787,shield,787,shield,1,1,0.5037,0.001021,0.730998,0.930801,151816,72700,79102,64,360,0
